,id,age,gender,size,breed
595,35078098,Adult,Male,Medium,American Bobtail
596,35029285,Adult,Male,Large,American Bobtail
597,35025551,Baby,Female,Medium,American Bobtail
598,35022888,Young,Male,Small,American Bobtail
599,35006159,Adult,Female,Medium,American Bobtail
600,34979159,Baby,Male,Medium,American Bobtail
601,34919290,Baby,Male,Medium,American Bobtail
602,34909441,Adult,Male,Medium,American Bobtail
603,34904124,Baby,Female,Medium,American Bobtail
604,34877449,Adult,Female,Large,American Bobtail
605,34846227,Adult,Male,Medium,American Bobtail
606,34824899,Young,Male,Medium,American Bobtail
607,34727547,Adult,Female,Small,American Bobtail
608,34657654,Adult,Male,Medium,American Bobtail
609,34609506,Young,Male,Small,American Bobtail
610,34583409,Adult,Male,Medium,American Bobtail
611,34583394,Adult,Female,Medium,American Bobtail
612,34545489,Adult,Male,Large,American Bobtail
613,34466601,Adult,Female,Medium,American Bobtail
614,34380061,Baby,Female,Small,American Bobtail
615,34374162,Adult,Female,Medium,American Bobtail
616,34352758,Young,Female,Small,American Bobtail
617,34352725,Young,Female,Small,American Bobtail
618,34334124,Adult,Male,Large,American Bobtail
619,34320241,Adult,Female,Medium,American Bobtail
620,34307734,Young,Male,Large,American Bobtail
621,34281807,Baby,Female,Medium,American Bobtail
622,34281788,Baby,Male,Medium,American Bobtail
623,34264664,Adult,Female,Medium,American Bobtail
624,34263730,Young,Female,Medium,American Bobtail
625,34260216,Young,Male,Medium,American Bobtail
626,34218177,Baby,Female,Medium,American Bobtail
627,34199347,Adult,Female,Medium,American Bobtail
628,34181699,Young,Female,Medium,American Bobtail
629,34156916,Adult,Male,Medium,American Bobtail
630,34154368,Young,Female,Medium,American Bobtail
631,34016064,Baby,Female,Medium,American Bobtail
632,33999199,Senior,Male,Medium,American Bobtail
633,33871849,Baby,Male,Large,American Bobtail
634,33843614,Adult,Male,Large,American Bobtail
635,33830650,Young,Female,Small,American Bobtail
636,33819123,Adult,Male,Medium,American Bobtail
637,33815145,Young,Female,Large,American Bobtail
638,33779126,Baby,Female,Medium,American Bobtail
639,33776513,Young,Male,Large,American Bobtail
640,33762204,Baby,Female,Medium,American Bobtail
641,33753355,Young,Male,Medium,American Bobtail
642,33736182,Adult,Female,Medium,American Bobtail
643,33689075,Adult,Male,Large,American Bobtail
644,33686134,Adult,Male,Medium,American Bobtail
645,33686119,Young,Male,Medium,American Bobtail
646,33650894,Adult,Female,Medium,American Bobtail
647,33650669,Baby,Female,Medium,American Bobtail
648,33644005,Baby,Female,Small,American Bobtail
649,33636205,Young,Male,Large,American Bobtail
650,33635654,Adult,Female,Medium,American Bobtail
651,33564595,Baby,Female,Small,American Bobtail
652,33522407,Young,Female,Medium,American Bobtail
653,33517581,Baby,Male,Small,American Bobtail
654,33400760,Baby,Female,Small,American Bobtail
655,33394957,Young,Male,Medium,American Bobtail
656,33394948,Adult,Male,Medium,American Bobtail
657,33380718,Baby,Female,Medium,American Bobtail
658,33371359,Adult,Female,Large,American Bobtail
659,33370829,Adult,Male,Large,American Bobtail
660,33350931,Adult,Female,Medium,American Bobtail
661,33325656,Adult,Male,Medium,American Bobtail
662,33304430,Young,Female,Medium,American Bobtail
663,33236048,Young,Female,Small,American Bobtail
664,33222809,Young,Female,Medium,American Bobtail
665,33217433,Young,Female,Small,American Bobtail
666,33198851,Baby,Male,Large,American Bobtail
667,33157054,Young,Male,Small,American Bobtail
668,33102005,Young,Female,Medium,American Bobtail
669,33082399,Baby,Female,Medium,American Bobtail
670,33078979,Young,Female,Medium,American Bobtail
671,33056104,Young,Male,Small,American Bobtail
672,33044238,Young,Female,Small,American Bobtail
673,33022851,Adult,Male,Large,American Bobtail
674,32999952,Young,Female,Medium,American Bobtail
675,32981504,Baby,Female,Medium,American Bobtail
676,32980824,Adult,Female,Medium,American Bobtail
677,32948511,Baby,Female,Medium,American Bobtail
678,32943028,Adult,Female,Medium,American Bobtail
679,32797276,Baby,Male,Medium,American Bobtail
680,32775726,Baby,Female,Medium,American Bobtail
681,32768491,Young,Male,Medium,American Bobtail
682,32714423,Baby,Female,Small,American Bobtail
683,32701594,Young,Male,Medium,American Bobtail
684,32701589,Young,Male,Medium,American Bobtail
685,32629743,Baby,Female,Medium,American Bobtail
686,32585107,Young,Male,Small,American Bobtail
687,32563637,Baby,Female,Medium,American Bobtail
688,32502240,Adult,Male,Large,American Bobtail
689,32489186,Senior,Female,Medium,American Bobtail
690,32446332,Baby,Male,Medium,American Bobtail
691,32432914,Senior,Female,Medium,American Bobtail
692,32407010,Adult,Female,Medium,American Bobtail
693,32381031,Adult,Male,Large,American Bobtail
694,32318037,Adult,Male,Small,American Bobtail
695,32306992,Senior,Male,Large,American Bobtail
696,32285714,Young,Female,Large,American Bobtail
697,32269093,Adult,Male,Medium,American Bobtail
698,32251699,Young,Female,Medium,American Bobtail
699,32216378,Baby,Female,Medium,American Bobtail
700,32216375,Baby,Male,Medium,American Bobtail
701,32201117,Baby,Male,Large,American Bobtail
702,32201095,Baby,Male,Large,American Bobtail
703,32146666,Young,Female,Small,American Bobtail
704,32146576,Baby,Female,Medium,American Bobtail
705,32143491,Baby,Female,Medium,American Bobtail
706,32143475,Baby,Female,Medium,American Bobtail
707,32132771,Young,Female,Small,American Bobtail
708,32116614,Young,Male,Small,American Bobtail
709,32116605,Young,Male,Small,American Bobtail
710,32106413,Adult,Male,Medium,American Bobtail
711,32044034,Baby,Female,Large,American Bobtail
712,32010817,Adult,Male,Medium,American Bobtail
713,32010482,Young,Female,Small,American Bobtail
714,32002169,Adult,Female,Medium,American Bobtail
715,31983641,Adult,Male,Extra Large,American Bobtail
716,31957484,Senior,Male,Large,American Bobtail
717,31833283,Young,Female,Large,American Bobtail
718,31755968,Young,Female,Medium,American Bobtail
719,31755539,Young,Female,Medium,American Bobtail
720,31736904,Young,Male,Medium,American Bobtail
721,31685896,Adult,Male,Medium,American Bobtail
722,31541851,Adult,Male,Medium,American Bobtail
723,31470889,Adult,Female,Small,American Bobtail
724,31450577,Senior,Male,Medium,American Bobtail
725,31447288,Young,Male,Medium,American Bobtail
726,31434778,Baby,Male,Medium,American Bobtail
727,31424590,Young,Female,Medium,American Bobtail
728,31408965,Senior,Female,Medium,American Bobtail
729,31363105,Young,Male,Medium,American Bobtail
730,31312758,Young,Male,Medium,American Bobtail
731,31305440,Young,Female,Small,American Bobtail
732,31305433,Baby,Female,Small,American Bobtail
733,31250894,Adult,Male,Medium,American Bobtail
734,31238648,Adult,Female,Medium,American Bobtail
735,31232801,Adult,Female,Medium,American Bobtail
736,31220615,Senior,Male,Medium,American Bobtail
737,31212755,Young,Male,Large,American Bobtail
738,31162121,Adult,Male,Medium,American Bobtail
739,31154337,Young,Female,Medium,American Bobtail
740,31149698,Young,Female,Medium,American Bobtail
741,31104796,Adult,Female,Medium,American Bobtail
742,31097137,Adult,Male,Medium,American Bobtail
743,31005277,Baby,Female,Medium,American Bobtail
744,30985539,Young,Female,Small,American Bobtail
745,30984788,Adult,Female,Medium,American Bobtail
746,30930810,Adult,Male,Medium,American Bobtail
747,30926976,Baby,Female,Medium,American Bobtail
748,30926965,Baby,Female,Medium,American Bobtail
749,30817680,Young,Female,Medium,American Bobtail
750,30810963,Adult,Male,Large,American Bobtail
751,30801165,Young,Female,Medium,American Bobtail
752,30786805,Baby,Female,Small,American Bobtail
753,30747568,Adult,Male,Large,American Bobtail
754,30732168,Young,Male,Medium,American Bobtail
755,30718980,Baby,Female,Medium,American Bobtail
756,30641343,Young,Female,Medium,American Bobtail
757,30632955,Young,Male,Small,American Bobtail
758,30628030,Baby,Male,Medium,American Bobtail
759,30616014,Young,Female,Medium,American Bobtail
760,30582684,Baby,Female,Small,American Bobtail
761,30427029,Young,Female,Small,American Bobtail
762,30404408,Baby,Female,Medium,American Bobtail
763,30404227,Adult,Female,Medium,American Bobtail
764,30277406,Young,Male,Medium,American Bobtail
765,30198918,Adult,Male,Medium,American Bobtail
766,30182029,Adult,Male,Medium,American Bobtail
767,30167154,Adult,Male,Large,American Bobtail
768,30142682,Young,Female,Medium,American Bobtail
769,30142072,Baby,Male,Small,American Bobtail
770,30142030,Baby,Female,Medium,American Bobtail
771,30133715,Young,Male,Medium,American Bobtail
772,30127363,Young,Female,Medium,American Bobtail
773,30120646,Young,Male,Small,American Bobtail
774,30113290,Baby,Female,Medium,American Bobtail
775,30075860,Baby,Female,Small,American Bobtail
776,30053016,Adult,Male,Large,American Bobtail
777,30014994,Baby,Female,Small,American Bobtail
778,30014902,Adult,Female,Medium,American Bobtail
779,29996285,Baby,Male,Medium,American Bobtail
780,29992219,Adult,Male,Small,American Bobtail
781,29985680,Adult,Female,Small,American Bobtail
782,29971355,Baby,Male,Medium,American Bobtail
783,29917134,Baby,Male,Large,American Bobtail
784,29867367,Young,Male,Medium,American Bobtail
785,29809020,Adult,Male,Medium,American Bobtail
786,29803222,Adult,Female,Medium,American Bobtail
787,29795235,Young,Female,Medium,American Bobtail
788,29788262,Young,Male,Small,American Bobtail
789,29760043,Young,Female,Medium,American Bobtail
790,29750099,Young,Male,Medium,American Bobtail
791,29724610,Young,Female,Small,American Bobtail
792,29709754,Baby,Female,Small,American Bobtail
793,29679201,Adult,Male,Large,American Bobtail
794,29672992,Young,Female,Medium,American Bobtail
795,29664334,Adult,Female,Medium,American Bobtail
796,29629921,Adult,Male,Small,American Bobtail
797,29618541,Adult,Female,Small,American Bobtail
798,29605988,Baby,Male,Small,American Bobtail
799,29563322,Baby,Female,Medium,American Bobtail
800,29563308,Baby,Male,Medium,American Bobtail
801,29561857,Baby,Female,Medium,American Bobtail
802,29533729,Adult,Female,Medium,American Bobtail
803,29530101,Adult,Male,Medium,American Bobtail
804,29524201,Baby,Male,Small,American Bobtail
805,29384529,Baby,Male,Medium,American Bobtail
806,29375032,Baby,Male,Small,American Bobtail
807,29375023,Baby,Male,Small,American Bobtail
808,29366894,Baby,Female,Medium,American Bobtail
809,29327756,Young,Male,Small,American Bobtail
810,29315158,Baby,Female,Medium,American Bobtail
811,29315152,Baby,Female,Medium,American Bobtail
812,29315137,Baby,Male,Medium,American Bobtail
813,29258780,Adult,Female,Large,American Bobtail
814,29162267,Adult,Female,Medium,American Bobtail
815,29105718,Adult,Female,Medium,American Bobtail
816,29019130,Young,Male,Small,American Bobtail
817,29006403,Young,Female,Small,American Bobtail
818,29000463,Young,Male,Small,American Bobtail
819,28992071,Adult,Female,Medium,American Bobtail
820,28967540,Young,Female,Medium,American Bobtail
821,28946050,Young,Male,Medium,American Bobtail
822,28855161,Adult,Female,Medium,American Bobtail
823,28838968,Young,Female,Medium,American Bobtail
824,28832034,Young,Female,Medium,American Bobtail
825,28779778,Young,Female,Medium,American Bobtail
826,28757911,Young,Female,Small,American Bobtail
827,28679546,Young,Male,Large,American Bobtail
828,28638128,Adult,Female,Medium,American Bobtail
829,28638117,Baby,Male,Medium,American Bobtail
830,28638094,Baby,Male,Medium,American Bobtail
831,28637436,Baby,Female,Small,American Bobtail
832,28636202,Adult,Female,Medium,American Bobtail
833,28588730,Adult,Female,Medium,American Bobtail
834,28588690,Adult,Male,Medium,American Bobtail
835,28515388,Adult,Female,Small,American Bobtail
836,28444473,Young,Male,Medium,American Bobtail
837,28416521,Baby,Male,Small,American Bobtail
838,28416255,Adult,Female,Small,American Bobtail
839,28405201,Baby,Male,Small,American Bobtail
840,28405195,Baby,Male,Medium,American Bobtail
841,28403321,Young,Male,Medium,American Bobtail
842,28399176,Baby,Female,Medium,American Bobtail
843,28376528,Young,Male,Medium,American Bobtail
844,28357276,Adult,Male,Medium,American Bobtail
845,28271213,Baby,Male,Medium,American Bobtail
846,28252322,Young,Male,Medium,American Bobtail
847,28183400,Young,Female,Small,American Bobtail
848,28178565,Baby,Female,Medium,American Bobtail
849,28168233,Adult,Male,Small,American Bobtail
850,28161459,Adult,Female,Medium,American Bobtail
851,28154099,Young,Male,Medium,American Bobtail
852,28146441,Young,Female,Medium,American Bobtail
853,28141689,Baby,Male,Medium,American Bobtail
854,28112010,Adult,Male,Medium,American Bobtail
855,28112001,Young,Female,Medium,American Bobtail
856,28101028,Adult,Male,Medium,American Bobtail
857,28083751,Adult,Male,Medium,American Bobtail
858,28067526,Young,Female,Large,American Bobtail
859,28041304,Adult,Male,Medium,American Bobtail
860,28002458,Baby,Female,Medium,American Bobtail
861,27991700,Adult,Female,Medium,American Bobtail
862,27991055,Adult,Male,Medium,American Bobtail
863,27989715,Baby,Female,Small,American Bobtail
864,27947143,Young,Female,Medium,American Bobtail
865,27900977,Baby,Male,Medium,American Bobtail
866,27834447,Baby,Female,Small,American Bobtail
867,27824736,Adult,Female,Medium,American Bobtail
868,27822268,Adult,Male,Medium,American Bobtail
869,27822258,Adult,Female,Medium,American Bobtail
870,27758815,Young,Male,Medium,American Bobtail
871,27745875,Young,Male,Large,American Bobtail
872,27735479,Baby,Female,Medium,American Bobtail
873,27721615,Adult,Male,Medium,American Bobtail
874,27699764,Young,Female,Medium,American Bobtail
875,27581125,Young,Female,Medium,American Bobtail
876,27573955,Baby,Male,Medium,American Bobtail
877,27548971,Young,Male,Medium,American Bobtail
878,27518091,Adult,Male,Small,American Bobtail
879,27495261,Baby,Female,Medium,American Bobtail
880,27489943,Adult,Female,Medium,American Bobtail
881,27262106,Baby,Female,Medium,American Bobtail
882,27245049,Young,Female,Medium,American Bobtail
883,27242119,Baby,Female,Medium,American Bobtail
884,27227843,Baby,Male,Medium,American Bobtail
885,27227468,Baby,Male,Medium,American Bobtail
886,27202572,Baby,Female,Small,American Bobtail
887,27119889,Adult,Male,Small,American Bobtail
888,27032366,Baby,Female,Medium,American Bobtail
889,27001908,Baby,Male,Small,American Bobtail
890,27001804,Baby,Male,Small,American Bobtail
891,27001760,Baby,Female,Small,American Bobtail
892,26986443,Adult,Female,Small,American Bobtail
893,26974758,Baby,Female,Medium,American Bobtail
894,26906337,Young,Female,Small,American Bobtail
895,26895811,Young,Male,Small,American Bobtail
896,26880989,Young,Male,Medium,American Bobtail
897,26828183,Young,Male,Small,American Bobtail
898,26754956,Senior,Male,Small,American Bobtail
899,26752100,Adult,Male,Extra Large,American Bobtail
900,26722220,Young,Male,Medium,American Bobtail
901,26703734,Adult,Male,Medium,American Bobtail
902,26690124,Young,Female,Small,American Bobtail
903,26687923,Baby,Male,Small,American Bobtail
904,26635589,Young,Male,Large,American Bobtail
905,26618841,Adult,Female,Medium,American Bobtail
906,26584567,Adult,Female,Medium,American Bobtail
907,26534748,Adult,Female,Medium,American Bobtail
908,26519364,Adult,Female,Extra Large,American Bobtail
909,26469640,Young,Female,Medium,American Bobtail
910,26469629,Young,Female,Medium,American Bobtail
911,26461771,Baby,Female,Small,American Bobtail
912,26401567,Adult,Female,Small,American Bobtail
913,26392743,Baby,Male,Medium,American Bobtail
914,26375700,Adult,Female,Medium,American Bobtail
915,26317236,Adult,Female,Medium,American Bobtail
916,26295598,Adult,Female,Small,American Bobtail
917,26269839,Adult,Male,Large,American Bobtail
918,26268326,Young,Female,Medium,American Bobtail
919,26267900,Baby,Male,Medium,American Bobtail
920,26204464,Adult,Male,Small,American Bobtail
921,26143437,Young,Male,Medium,American Bobtail
922,26141951,Baby,Male,Large,American Bobtail
923,26140632,Young,Male,Medium,American Bobtail
924,26109045,Baby,Male,Medium,American Bobtail
925,26108991,Baby,Female,Medium,American Bobtail
926,25913478,Adult,Female,Small,American Bobtail
927,25886876,Senior,Female,Small,American Bobtail
928,25793989,Adult,Male,Large,American Bobtail
929,25763423,Adult,Male,Small,American Bobtail
930,25755860,Adult,Male,Medium,American Bobtail
931,25706181,Young,Male,Medium,American Bobtail
932,25699459,Baby,Male,Large,American Bobtail
933,25691835,Adult,Male,Large,American Bobtail
934,25684885,Senior,Female,Small,American Bobtail
935,25673764,Baby,Female,Medium,American Bobtail
936,25669563,Baby,Male,Medium,American Bobtail
937,25669328,Baby,Female,Medium,American Bobtail
938,25667280,Baby,Female,Medium,American Bobtail
939,25628497,Adult,Male,Medium,American Bobtail
940,25605084,Young,Female,Medium,American Bobtail
